job_post_id,client_id,job_title,job_description,project_type,project_scope,experience_level,status,domain
17ae1e2b-5bf2-4e84-a06c-b59e94b910d9,f2630d11-079a-474a-b1e6-a0ece38975a5,Blockchain Development Engineer,Seeking a Blockchain specialist (level: entry) for a 4–12 week engagement. The main scope is: Develop an NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. You should be comfortable owning the work end-to-end and writing brief weekly updates. Code is reviewed in pull requests; mainline must always be deployable.,team,large,entry,filled,blockchain
ff2df04a-ab2a-4c81-adc3-f9fac8238347,a0c93213-1471-490e-8549-7776cd778b03,Backend API Developer,"Open contract: Backend work suited to a expert contributor. The main scope is: Migrate a legacy MySQL database to PostgreSQL with zero downtime. There is also some adjacent work around refactor a monolithic Django backend into 3 microservices behind an API gateway. Familiarity with our broader stack (see job role skills) is expected. Weekly written status updates expected, with one async video walkthrough per milestone.",team,large,expert,active,backend
587dd2c5-8e46-474b-97fc-20c50c9d3b1b,643376df-4c80-45dc-b745-c8e82b24a253,Lead Backend Engineer,Our team needs an intermediate Backend freelancer to support an active project. We need someone to design a PostgreSQL schema for multi-tenant invoicing with row-level security. There is also some adjacent work around add full-text search to an existing FastAPI service using PostgreSQL tsvector. You should be comfortable owning the work end-to-end and writing brief weekly updates. Code is reviewed in pull requests; mainline must always be deployable.,individual,medium,intermediate,closed,backend
0c446c87-f44f-4d34-b439-71861c18fb15,dd6b2c48-0f47-48ff-bfaf-e3a73f095e30,Cloud Infrastructure Engineer,"We are looking to hire a entry-level contributor for a remote Devops engagement. Core work: Audit AWS spend and implement right-sizing recommendations to cut 30% cost. Secondary tasks may include centralise logging with Loki + Grafana, retention tuned for 30 days. You should be comfortable owning the work end-to-end and writing brief weekly updates.",individual,large,entry,active,devops
ac295542-9130-4c55-8a63-70f84d194e4f,4d0359cf-7ba7-4d5d-9081-0d0aca55e55d,Senior Solidity Engineer,Open contract: Blockchain work suited to a intermediate contributor. The main scope is: Develop an NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Secondary tasks may include create a DAO governance module with weighted voting and on-chain proposal storage. Two-week iteration cadence with one async demo per cycle. Delivery is in two-week iterations with a demo at the end of each cycle.,team,small,intermediate,closed,blockchain
71171d1f-63d7-499b-9cba-dfb279075900,1d5354d3-880f-4c57-a1a1-0d10cd48a25c,Web Development Frontend,"Open contract: Frontend work suited to a intermediate contributor. The main scope is: Optimise an existing React app from 6s LCP to under 2s on 3G. Stretch goal if time allows: Build an interactive data-viz dashboard using D3 and React. Familiarity with our broader stack (see job role skills) is expected. Weekly written status updates expected, with one async video walkthrough per milestone.",team,large,intermediate,active,frontend
8b64a4f3-2208-4737-ba36-7c92ff0ccd47,74b1cbf7-c88d-45f0-9160-e1a3dce8b45e,Blockchain Development Engineer,Our team needs an intermediate Blockchain freelancer to support an active project. Core work: Build a yield-aggregator vault with composable strategy modules. Secondary tasks may include develop a wallet-connect onboarding flow for a Web3 game. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Delivery is in two-week iterations with a demo at the end of each cycle.,individual,small,intermediate,filled,blockchain
85b5d8a9-ec66-4aa7-9846-61fb5527ea22,01c06073-aa37-47a4-adb4-75740f964fd0,Smart Contract Development Specialist,We are looking to hire a entry-level contributor for a remote Blockchain engagement. Core work: Implement a cross-chain bridge between Ethereum and Polygon using lock-and-mint. There is also some adjacent work around develop an NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. You should be comfortable owning the work end-to-end and writing brief weekly updates. Engagement is fully remote; team timezones are GMT+7 and GMT−5.,individual,small,entry,active,blockchain
891f226e-470b-4546-9e84-714f50e38328,04cadeef-0f20-4b69-96a4-7123717cb276,Mid-level UI/UX Designer,We are looking to hire a intermediate-level contributor for a remote Design engagement. The main scope is: Design an iconography set (200 icons) following a custom grid system. We expect clear documentation of decisions and trade-offs. Code is reviewed in pull requests; mainline must always be deployable.,individual,small,intermediate,filled,design
4f76a748-7a37-4bb9-b21f-5b13e7020e62,8db426ec-4ed9-4848-ab7a-84da0e1e6788,Web Development Engineer,"Project posting: Fullstack contractor at the intermediate level. Core work: Create an internal billing tool with multi-currency invoicing and tax calculations. Weekly written status updates expected, with one async video walkthrough per milestone.",team,large,intermediate,active,fullstack
0fb8fb53-665d-427a-be0a-e0eb4e12d5aa,c80a66ef-6399-4e38-b87f-d16e582a050e,Backend Development Engineer,Our team needs an intermediate Backend freelancer to support an active project. Core work: Design a rate-limiting layer for a public API serving 10k requests per minute. Stretch goal if time allows: Build an internal admin tool with audit log and granular permissions. You should be comfortable owning the work end-to-end and writing brief weekly updates. Delivery is in two-week iterations with a demo at the end of each cycle.,team,small,intermediate,active,backend
c4e7ccd5-a508-4ae3-bcfe-dbcae4dd3f30,1e03c445-2f7d-41b7-b964-672fe71051f2,Blockchain Developer,"Our team needs an intermediate Blockchain freelancer to support an active project. Core work: Create a DAO governance module with weighted voting and on-chain proposal storage. Stretch goal if time allows: Build a yield-aggregator vault with composable strategy modules. Two-week iteration cadence with one async demo per cycle. Weekly written status updates expected, with one async video walkthrough per milestone.",individual,small,intermediate,active,blockchain
78d24d98-537f-46ab-a9a2-e5c1933976f7,d209a4a2-964a-4964-ac3e-c61778c5fbc3,Site Reliability Engineer,"Project posting: Devops contractor at the expert level. We need someone to set up Terraform modules for repeatable VPC, RDS, and IAM provisioning. Secondary tasks may include migrate a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. We expect clear documentation of decisions and trade-offs. Delivery is in two-week iterations with a demo at the end of each cycle.",individual,large,expert,closed,devops
08bb915d-f0c9-4e72-a7d6-8f51875430ef,84a11827-6134-4251-856a-9ac59bf54117,UX Design Developer,"We are looking to hire a intermediate-level contributor for a remote Design engagement. The main scope is: Brand redesign for an EdTech startup — logo, type system, web and print collateral. Familiarity with our broader stack (see job role skills) is expected.",individual,medium,intermediate,active,design
874652fb-77c7-449e-b1c9-347f56f90300,d437a996-fbd0-4a80-91f1-97f6dc16d45f,DevOps Engineer,"Project posting: Devops contractor at the entry level. Primary deliverable: Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning. Stretch goal if time allows: Set up an on-call rotation with PagerDuty integration and runbook automation. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Code is reviewed in pull requests; mainline must always be deployable.",individual,small,entry,active,devops
c1b38cd7-ad1f-42f7-af38-f0ea2a61cd49,0d34b7a2-a50c-47a8-8a57-ee7f4ec6e6a3,UI/UX Design Engineer,Seeking a Design specialist (level: entry) for a 4–12 week engagement. We need someone to marketing site for a B2B SaaS product including illustrations and motion. There is also some adjacent work around design an iconography set (200 icons) following a custom grid system. You should be comfortable owning the work end-to-end and writing brief weekly updates. Payment is milestone-based; budget includes bug fixes within 30 days of delivery.,team,medium,entry,closed,design
bac1d2ad-7303-4e5e-8e21-aee57fce793c,f9834467-6973-4d7a-b0f1-09071366bb41,Mid-level Blockchain Developer,Project posting: Blockchain contractor at the entry level. The main scope is: Develop an NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Secondary tasks may include implement a cross-chain bridge between Ethereum and Polygon using lock-and-mint. We expect clear documentation of decisions and trade-offs. Delivery is in two-week iterations with a demo at the end of each cycle.,individual,small,entry,active,blockchain
2ea9b432-1c02-4f1e-b4e1-6d38dd63d2ca,3d4e3814-d3fc-4ec5-9d06-2796a15d7791,Backend Development Engineer,"Project posting: Backend contractor at the intermediate level. The main scope is: Build a background job queue using Redis streams to send transactional emails. On top of that, you may help with implement event sourcing for an e-commerce order lifecycle. We expect clear documentation of decisions and trade-offs. Payment is milestone-based; budget includes bug fixes within 30 days of delivery.",team,large,intermediate,active,backend
60dc4487-a95a-44ff-b43d-5ef14bc7f43e,38275b7f-a2b6-4bbe-8473-51dca94bd6c5,Lead Android Developer,Our team needs an expert Mobile freelancer to support an active project. The main scope is: Implement a travel itinerary builder with airline schedule sync and weather overlays. Prior experience shipping similar projects is required — please link relevant work. Code is reviewed in pull requests; mainline must always be deployable.,team,large,expert,active,mobile
0a2c978f-fb60-4caa-898f-633fc65ab663,830f5376-342d-471d-9ad5-55e92b64fca6,Web3 Developer,"Open contract: Blockchain work suited to a expert contributor. Core work: Develop an NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. On top of that, you may help with audit and patch a lending protocol — disclose findings with severity ratings. Two-week iteration cadence with one async demo per cycle. Weekly written status updates expected, with one async video walkthrough per milestone.",team,medium,expert,active,blockchain
