portfolio_id,freelancer_id,project_title,project_description,completion_date,is_auto_generated
9054a5b2-01d6-4329-9ef1-83640c35d066,6fc481fb-62ab-40b5-90ed-54b2e2bd0256,Mobile Showcase: Marketplace Android app supporting saved searches ,Marketplace Android app supporting saved searches and chat negotiation. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2025-08-06,0
47416370-8fb5-4f46-8427-815b96dd5801,6fc481fb-62ab-40b5-90ed-54b2e2bd0256,Mobile Engagement — 2024,Completed project: Travel itinerary builder with airline schedule sync and weather overlays. Delivered for client engagement.,2024-10-10,1
0fba7b07-00ee-4759-a791-e8346a76d7ae,6fc481fb-62ab-40b5-90ed-54b2e2bd0256,"Mobile Showcase: Food-delivery rider app with GPS tracking, push no","Food-delivery rider app with GPS tracking, push notifications, in-app payments. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.",2023-11-15,0
f830cc0e-284b-40a4-8b77-7fd041009423,a5f087e6-08e9-437c-882c-0041b1f5d5c7,Mobile Engagement — 2024,Completed project: Travel itinerary builder with airline schedule sync and weather overlays. Delivered for client engagement.,2024-01-14,1
d625c515-b576-4f32-aeb9-b3b9e31e41ca,a5f087e6-08e9-437c-882c-0041b1f5d5c7,Mobile Engagement — 2025,"Completed project: Food-delivery rider app with GPS tracking, push notifications, in-app payments. Delivered for client engagement.",2025-12-04,1
42ac3937-57c0-4d16-993a-036833712b3e,a5f087e6-08e9-437c-882c-0041b1f5d5c7,Mobile Showcase: Banking transaction history with biometric login a,Banking transaction history with biometric login and offline view. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2026-03-04,0
0441c9d4-aa54-4962-81a4-e28685c04dbc,a5f087e6-08e9-437c-882c-0041b1f5d5c7,"Mobile Showcase: Food-delivery rider app with GPS tracking, push no","Food-delivery rider app with GPS tracking, push notifications, in-app payments. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.",2022-06-23,0
0e56d90a-886d-4314-884f-373316358ec3,a5f087e6-08e9-437c-882c-0041b1f5d5c7,Mobile Showcase: Health-tracking iOS app with HealthKit and Apple W,Health-tracking iOS app with HealthKit and Apple Watch companion. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2023-08-17,0
caee7ac7-b3ac-4b1a-b8e7-7b94d7cf327e,d1168aa4-ef1b-45a0-b6fd-a59cd2f22cd6,Backend Engagement — 2025,Completed project: ETL pipeline ingesting nightly batches into PostgreSQL with Airflow scheduling. Delivered for client engagement.,2025-09-05,1
a08bbf5a-f1bb-4fe4-984e-370f5abd843f,d1168aa4-ef1b-45a0-b6fd-a59cd2f22cd6,Backend Showcase: OAuth2 + JWT auth service handling 5k requests per,OAuth2 + JWT auth service handling 5k requests per minute. Personal/showcase project; full case-study available on request. Tech stack reflects core Backend expertise.,2024-12-09,0
4948d52f-a0da-4ccc-9167-c531c3e989ee,00c5b957-df14-4787-9d03-40c6a333eeee,Backend Engagement — 2024,Completed project: Stripe-style webhook receiver with idempotent retries and dead-letter handling. Delivered for client engagement.,2024-03-14,1
fc7b401c-41b6-4aec-8918-d92b4e96f540,00c5b957-df14-4787-9d03-40c6a333eeee,Backend Engagement — 2024,Completed project: Background worker queue using Redis streams for invoice generation. Delivered for client engagement.,2024-07-12,1
574d8976-1e12-418c-9c94-b61085c2c682,bfb8abc4-117f-4e62-89d0-3e690ebe00f6,Ml Ai Engagement — 2023,Completed project: Customer-support classifier reducing first-response time by 40%. Delivered for client engagement.,2023-09-16,1
047d0044-7e57-42e0-bb9f-25333a8c328a,bfb8abc4-117f-4e62-89d0-3e690ebe00f6,Ml Ai Showcase: Sales-forecast model integrated into a finance das,"Sales-forecast model integrated into a finance dashboard, MAPE under 8%. Personal/showcase project; full case-study available on request. Tech stack reflects core Ml Ai expertise.",2023-05-19,0
9359dabd-3483-4835-a3fa-4a35dad1d5fe,bfb8abc4-117f-4e62-89d0-3e690ebe00f6,Ml Ai Engagement — 2023,Completed project: Customer-support classifier reducing first-response time by 40%. Delivered for client engagement.,2023-02-18,1
529301d0-d1cb-4d7e-ac8c-edf7192f7d2c,15dc0d32-7f60-4a2b-a9c8-d6de1885a800,Mobile Engagement — 2022,Completed project: Marketplace Android app supporting saved searches and chat negotiation. Delivered for client engagement.,2022-08-22,1
3792ca03-e583-48f6-a563-0b1f12ec9ace,15dc0d32-7f60-4a2b-a9c8-d6de1885a800,Mobile Engagement — 2026,Completed project: Travel itinerary builder with airline schedule sync and weather overlays. Delivered for client engagement.,2026-02-02,1
15387eea-2a76-4f52-a358-e840e23920ed,15dc0d32-7f60-4a2b-a9c8-d6de1885a800,Mobile Engagement — 2023,Completed project: Health-tracking iOS app with HealthKit and Apple Watch companion. Delivered for client engagement.,2023-06-18,1
5e6b93c0-fcfa-4224-8204-c82ade9c872e,15dc0d32-7f60-4a2b-a9c8-d6de1885a800,Mobile Showcase: Marketplace Android app supporting saved searches ,Marketplace Android app supporting saved searches and chat negotiation. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2024-01-14,0
d47c297b-42c6-46a6-b1bf-c46c1ef55c03,15dc0d32-7f60-4a2b-a9c8-d6de1885a800,Mobile Engagement — 2025,Completed project: Travel itinerary builder with airline schedule sync and weather overlays. Delivered for client engagement.,2025-03-09,1
8a9f22f0-fef0-4ddf-8183-2ade64941e9e,6e300d74-bbd9-42d5-bf54-4030be15ca5a,Mobile Engagement — 2026,Completed project: Banking transaction history with biometric login and offline view. Delivered for client engagement.,2026-04-03,1
b69a26a2-3a10-413e-abe6-cab0a54b7ab1,6e300d74-bbd9-42d5-bf54-4030be15ca5a,Mobile Showcase: Marketplace Android app supporting saved searches ,Marketplace Android app supporting saved searches and chat negotiation. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2025-04-08,0
2ff1d1e4-aa3e-4a81-b69d-52c0f470b4c1,6e300d74-bbd9-42d5-bf54-4030be15ca5a,"Mobile Showcase: Food-delivery rider app with GPS tracking, push no","Food-delivery rider app with GPS tracking, push notifications, in-app payments. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.",2023-06-18,0
98a0a849-de86-434e-b59d-6e0cd4208da4,fa7c3190-61b3-449c-973c-60d503a2ca54,"Devops Showcase: Set up Terraform modules for repeatable VPC, RDS, ","Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.",2025-04-08,0
b421e000-c7f4-4afb-8cc4-f28b4aab4b2b,fa7c3190-61b3-449c-973c-60d503a2ca54,Devops Engagement — 2023,Completed project: Implemented blue/green deploys with automated rollback on failed health checks. Delivered for client engagement.,2023-09-16,1
b4b65ed0-7f65-4a89-af6b-c68818320ee4,fa7c3190-61b3-449c-973c-60d503a2ca54,Devops Engagement — 2024,"Completed project: Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Delivered for client engagement.",2024-06-12,1
09368504-08cb-4e77-af71-e5c8896642e3,fa7c3190-61b3-449c-973c-60d503a2ca54,"Devops Showcase: Centralised logging with Loki + Grafana, retention","Centralised logging with Loki + Grafana, retention tuned for 30 days. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.",2022-08-22,0
ac6e8abf-cbf8-4a86-bed9-e6811aa345c1,fa7c3190-61b3-449c-973c-60d503a2ca54,"Devops Showcase: Centralised logging with Loki + Grafana, retention","Centralised logging with Loki + Grafana, retention tuned for 30 days. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.",2025-10-05,0
2c434273-6226-4b08-9824-ed15a2eb62f2,a4128ede-298f-4151-a6ec-5c972496bf1b,Ml Ai Engagement — 2025,Completed project: Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes. Delivered for client engagement.,2025-01-08,1
390ca4d8-faf5-422a-b891-d7d0fae4c6c6,a4128ede-298f-4151-a6ec-5c972496bf1b,Ml Ai Showcase: Customer-support classifier reducing first-respons,Customer-support classifier reducing first-response time by 40%. Personal/showcase project; full case-study available on request. Tech stack reflects core Ml Ai expertise.,2023-11-15,0
6c9c2b13-30fd-425b-bbd4-262ab1757597,a4128ede-298f-4151-a6ec-5c972496bf1b,Ml Ai Engagement — 2023,Completed project: Image-tagging model deployed via FastAPI with GPU autoscaling on Kubernetes. Delivered for client engagement.,2023-10-16,1
f918ff28-1153-4790-ac4c-058b8f9572f7,a4128ede-298f-4151-a6ec-5c972496bf1b,Ml Ai Showcase: Sales-forecast model integrated into a finance das,"Sales-forecast model integrated into a finance dashboard, MAPE under 8%. Personal/showcase project; full case-study available on request. Tech stack reflects core Ml Ai expertise.",2026-01-03,0
a2e2699d-916d-4718-86d2-b47c0912cfa0,7062dc3b-8a6e-4b29-8551-f9ffc30127d6,Backend Engagement — 2023,Completed project: OAuth2 + JWT auth service handling 5k requests per minute. Delivered for client engagement.,2023-09-16,1
ce59d310-7ac2-44f4-93b2-4258ff7298ee,7062dc3b-8a6e-4b29-8551-f9ffc30127d6,Backend Showcase: GraphQL gateway aggregating three internal service,GraphQL gateway aggregating three internal services into one API surface. Personal/showcase project; full case-study available on request. Tech stack reflects core Backend expertise.,2022-11-20,0
27561498-349d-473d-9ce2-689136b4d99e,fe9a8e1d-e43c-4c74-ac27-1fdb090d2933,Blockchain Showcase: Audited and patched a lending protocol — disclosed,Audited and patched a lending protocol — disclosed two medium findings. Personal/showcase project; full case-study available on request. Tech stack reflects core Blockchain expertise.,2026-02-02,0
e5d95c58-9ead-4428-b086-3588b67d02ed,fe9a8e1d-e43c-4c74-ac27-1fdb090d2933,Blockchain Engagement — 2024,Completed project: DEX router supporting Uniswap V3 and SushiSwap with slippage protection. Delivered for client engagement.,2024-07-12,1
a6dcba8d-8f1d-43b7-933d-e36e4134e17e,0458d6f0-0091-463c-a18e-25d45cc50aa7,Blockchain Engagement — 2022,Completed project: Cross-chain bridge between Ethereum and Polygon using lock-and-mint. Delivered for client engagement.,2022-06-23,1
6bde3115-5dbe-4cc0-8488-86fa865cb68f,0458d6f0-0091-463c-a18e-25d45cc50aa7,Blockchain Showcase: NFT minting contract with lazy-mint pattern saving,NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Personal/showcase project; full case-study available on request. Tech stack reflects core Blockchain expertise.,2022-06-23,0
dca260fa-65f1-47fa-944f-e35a1db314c7,0458d6f0-0091-463c-a18e-25d45cc50aa7,Blockchain Engagement — 2024,Completed project: Cross-chain bridge between Ethereum and Polygon using lock-and-mint. Delivered for client engagement.,2024-01-14,1
aa419353-a2b9-4cda-bc8e-02a511bf32ef,0458d6f0-0091-463c-a18e-25d45cc50aa7,Blockchain Engagement — 2023,Completed project: NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Delivered for client engagement.,2023-08-17,1
b7e73ff0-24c3-4bf0-ad4d-0917395bfa58,241fdf47-0bd8-43b7-bcb9-e5635dc91164,Design Engagement — 2025,"Completed project: Brand redesign for an EdTech startup — logo, type system, web and print collateral. Delivered for client engagement.",2025-12-04,1
e4c6ae05-98ef-4eab-b07a-5af4f27a5224,241fdf47-0bd8-43b7-bcb9-e5635dc91164,Design Showcase: Design system covering 80 components with light/da,Design system covering 80 components with light/dark themes and tokens. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2025-09-05,0
6b16c183-f0f1-486a-8f26-43eba752c504,241fdf47-0bd8-43b7-bcb9-e5635dc91164,"Design Showcase: Brand redesign for an EdTech startup — logo, type ","Brand redesign for an EdTech startup — logo, type system, web and print collateral. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.",2024-04-13,0
10b7287e-90a8-4efe-a01d-79a3c5f0f52c,241fdf47-0bd8-43b7-bcb9-e5635dc91164,Design Engagement — 2023,Completed project: Internal tool UX overhaul reducing support tickets by 30%. Delivered for client engagement.,2023-03-20,1
5f8ecae5-bfdb-4e48-90d6-247d3fd022d0,a675a52e-d105-44ab-9932-4de074aac3c7,Mobile Engagement — 2026,Completed project: Marketplace Android app supporting saved searches and chat negotiation. Delivered for client engagement.,2026-01-03,1
9ea6e508-ead7-41ec-9d76-a6d298396d87,a675a52e-d105-44ab-9932-4de074aac3c7,"Mobile Showcase: Food-delivery rider app with GPS tracking, push no","Food-delivery rider app with GPS tracking, push notifications, in-app payments. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.",2025-07-07,0
857b7375-ba9c-46c3-8cc0-679ee0640c22,a675a52e-d105-44ab-9932-4de074aac3c7,Mobile Engagement — 2025,"Completed project: Food-delivery rider app with GPS tracking, push notifications, in-app payments. Delivered for client engagement.",2025-09-05,1
54e5ad4a-7ec1-4376-ac1a-7c23fb615411,0369bf6c-d1a6-4c38-9487-4296136986be,Design Showcase: Marketing site for a B2B SaaS product including il,Marketing site for a B2B SaaS product including illustrations and motion. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2024-12-09,0
6d1c6122-153a-4ae7-be8b-77850feda9e0,0369bf6c-d1a6-4c38-9487-4296136986be,Design Engagement — 2023,Completed project: Marketing site for a B2B SaaS product including illustrations and motion. Delivered for client engagement.,2023-06-18,1
9e2a571a-7941-41b7-9ac6-62b62914133f,0369bf6c-d1a6-4c38-9487-4296136986be,Design Showcase: Mobile app redesign cutting onboarding drop-off fr,Mobile app redesign cutting onboarding drop-off from 60% to 25%. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2024-05-13,0
0a1cc82e-b579-4aa6-80e2-c3df87616759,59cbd9c8-965d-4e3f-a353-a73cf28fce8c,Blockchain Engagement — 2026,Completed project: Cross-chain bridge between Ethereum and Polygon using lock-and-mint. Delivered for client engagement.,2026-04-03,1
aae69248-d5a8-4cea-9985-4eaa11575abb,59cbd9c8-965d-4e3f-a353-a73cf28fce8c,Blockchain Showcase: Audited and patched a lending protocol — disclosed,Audited and patched a lending protocol — disclosed two medium findings. Personal/showcase project; full case-study available on request. Tech stack reflects core Blockchain expertise.,2024-10-10,0
1137ce99-ea24-46b8-9b16-e77717df6473,59cbd9c8-965d-4e3f-a353-a73cf28fce8c,Blockchain Engagement — 2023,Completed project: Cross-chain bridge between Ethereum and Polygon using lock-and-mint. Delivered for client engagement.,2023-01-19,1
5ee8a74e-27fe-43f0-bfa1-fc93dd70483d,80608c27-18ce-426d-8c41-b4e6c1d95424,"Frontend Showcase: Customer dashboard with charting, filtering, and C","Customer dashboard with charting, filtering, and CSV export — handles 200k rows. Personal/showcase project; full case-study available on request. Tech stack reflects core Frontend expertise.",2024-09-10,0
539b9fae-04d1-4f91-9346-6fe141425383,80608c27-18ce-426d-8c41-b4e6c1d95424,"Frontend Showcase: Customer dashboard with charting, filtering, and C","Customer dashboard with charting, filtering, and CSV export — handles 200k rows. Personal/showcase project; full case-study available on request. Tech stack reflects core Frontend expertise.",2022-10-21,0
